neuron_name,neuron_id,neurite_surface_nmo,neurite_volume_nmo,pk_classic_nmo,bif_ampl_local_nmo,fractal_dim_nmo,soma_surface_nmo,n_stems_nmo,n_bifs_nmo,n_branch_nmo,width_nmo,height_nmo,depth_nmo,diameter_nmo,euc_distance_nmo,path_distance_nmo,branch_order_nmo,contraction_nmo,fragmentation_nmo,partition_asymmetry_nmo,bif_ampl_remote_nmo,neurite_length_nmo
197-1-11mt,84465,12958.8,6482.46,1.31496,65.0606,1.02303,1247.23,6.0,30.0,66.0,262.689,524.48,116.63,1.1749,418.618,441.705,9.0,0.944019,339.0,0.539792,57.9681,3285.09
197-1-12mt,84437,25021.5,18006.1,1.33286,63.4736,1.01063,1518.83,6.0,22.0,50.0,419.105,860.419,118.37,1.44376,795.944,816.347,6.0,0.950081,431.0,0.292424,55.0939,4636.28
197-1-13mt,84466,28836.4,17548.9,1.27507,86.794,1.01654,1508.35,6.0,39.0,84.0,211.645,686.29,282.16,1.51666,560.96,638.383,16.0,0.922982,449.0,0.492883,74.0228,5794.43
197-1-14mt,84467,21433.2,12171.8,1.30629,67.7041,1.01519,1458.74,8.0,40.0,88.0,303.938,622.739,123.39,1.33917,383.079,424.45,10.0,0.944779,529.0,0.524736,61.1683,4801.74
197-1-15mt,84438,23226.6,11273.3,1.3506,77.7651,1.01764,1783.02,7.0,27.0,61.0,362.329,1014.65,164.21,1.09076,781.605,798.381,6.0,0.923535,552.0,0.487654,61.9023,5943.12
197-1-16mt,84439,12078.1,3461.54,1.55476,68.8928,1.01692,972.785,7.0,29.0,65.0,353.961,611.26,124.17,0.827266,496.582,548.828,8.0,0.927454,567.0,0.522989,67.5908,4608.56
197-1-18mt,84441,26964.5,12742.2,1.34542,75.2632,1.02373,1739.52,7.0,42.0,91.0,285.692,849.7,203.45,1.20218,684.606,803.205,11.0,0.914055,481.0,0.490136,68.5751,6561.01
197-1-1mt,84447,36396.7,32576.2,1.19227,62.6708,1.01689,4699.57,8.0,25.0,58.0,400.52,995.9,112.85,2.1493,789.888,818.07,8.0,0.940608,341.0,0.429333,50.5401,4961.13
197-1-1nj,84448,28825.6,17292.3,1.33849,64.115,1.01074,4063.31,9.0,22.0,53.0,479.42,1121.58,117.96,1.3892,977.436,1020.25,4.0,0.944802,625.0,0.454545,55.0425,5666.28
197-1-2mt,84449,40883.8,31674.7,1.18874,52.8121,1.01287,3993.83,8.0,36.0,80.0,512.136,903.06,97.84,1.81785,747.346,821.561,13.0,0.952361,497.0,0.569029,49.9737,6823.26
197-1-2nj,84450,79967.7,60060.4,1.30691,63.1397,1.01816,5408.34,11.0,61.0,133.0,401.31,1137.27,155.16,1.85718,1379.59,1429.21,14.0,0.936231,1236.0,0.523444,55.634,12556.0
197-1-3mt,84451,42043.4,28573.6,1.33828,61.4602,1.01486,3231.44,7.0,51.0,109.0,385.36,1017.2,114.41,1.34545,1004.77,1038.96,11.0,0.944057,955.0,0.437473,50.1929,9025.72
197-1-3nj,84452,44093.4,28843.9,1.12699,69.8442,1.01354,5807.14,11.0,23.0,57.0,594.341,1518.79,196.24,1.61835,1242.67,1310.3,7.0,0.933639,593.0,0.456522,57.7093,7880.2
197-1-4mt,84453,46076.1,33921.1,1.26879,63.4894,1.01669,3144.03,8.0,47.0,102.0,451.253,1404.38,116.04,1.45684,823.533,906.103,19.0,0.940492,1062.0,0.61457,58.0885,9116.51
189-1-11dw,32551,24960.0,8596.26,1.85161,80.9845,1.04692,531.353,6.0,74.0,154.0,845.492,958.559,166.66,0.98208,1210.48,1346.97,14.0,0.855777,2344.0,0.500109,62.3059,7639.41
189-1-12dw,32545,6441.2,1812.05,1.88836,65.4287,1.03431,267.538,3.0,28.0,59.0,200.486,308.399,42.7,0.769215,199.01,440.846,7.0,0.886531,963.0,0.56994,61.5767,2630.28
189-1-13dw,32562,17564.5,13834.3,1.49557,82.8284,1.02944,1515.01,8.0,26.0,60.0,215.832,545.249,114.47,1.04848,351.107,528.34,4.0,0.884585,1321.0,0.488462,65.9141,4808.56
189-1-14dw,32557,8381.61,6954.91,1.68741,86.3972,1.02786,863.182,4.0,5.0,14.0,453.4,731.97,104.68,1.4346,683.235,763.293,3.0,0.904716,420.0,0.6,69.4431,1697.81
189-1-15dw,32552,10000.8,3973.13,1.63033,85.2349,1.03796,464.462,4.0,28.0,60.0,225.27,337.93,56.16,0.934762,218.345,272.08,6.0,0.865301,1071.0,0.49826,52.9413,3279.26
189-1-16dw,32546,9255.47,3526.26,1.75903,71.9639,1.03709,462.905,5.0,36.0,77.0,174.7,361.96,41.54,0.903768,204.342,309.921,7.0,0.882855,1127.0,0.442142,64.4946,3152.27
189-1-17dw,32558,7830.52,4291.8,1.65896,81.1421,1.02186,564.534,3.0,17.0,37.0,123.69,590.94,67.09,1.06927,361.244,447.388,7.0,0.924,634.0,0.515334,68.3809,2205.58
189-1-19dw,32559,15000.7,23002.9,1.50883,74.5906,1.02942,2089.18,4.0,15.0,34.0,309.419,541.639,83.33,1.45014,328.261,496.83,4.0,0.895922,672.0,0.306667,60.922,2572.38
189-1-21dw,32563,34584.0,25798.7,1.51442,79.6392,1.03041,2069.89,11.0,59.0,129.0,397.29,606.76,75.74,0.962525,452.793,619.992,8.0,0.881738,2932.0,0.469272,66.3359,10124.4
189-1-22dw,32567,981.779,615.246,1.89702,92.2438,1.07752,202.432,4.0,5.0,14.0,31.06,99.52,59.73,1.16296,85.126,99.3914,3.0,0.785289,105.0,0.6,50.5661,255.346
189-1-23dw,32564,10206.3,6727.27,1.65436,85.4712,1.03836,905.805,4.0,22.0,48.0,189.09,297.751,54.02,1.01816,240.485,285.529,5.0,0.875114,1027.0,0.425541,66.6758,2912.99
189-1-25dw,32565,11677.1,8380.81,1.64851,96.1266,1.02664,1030.42,5.0,26.0,57.0,311.593,358.012,64.23,1.14529,283.587,366.652,9.0,0.906099,966.0,0.540293,81.6828,2965.02
189-1-27dw,32548,12799.1,3702.11,1.80767,78.213,1.03803,348.128,4.0,40.0,84.0,209.571,371.66,40.93,0.86373,283.008,539.48,8.0,0.871757,1601.0,0.50196,81.3633,4660.56
189-1-29dw,32566,25917.4,29086.1,1.59673,81.3028,1.03344,2476.44,6.0,40.0,86.0,457.218,600.66,82.36,1.30604,440.616,614.624,7.0,0.897977,1460.0,0.370179,76.2378,5315.86
189-1-2dw,32553,14053.2,3819.76,1.87289,82.0834,1.04775,366.244,4.0,74.0,152.0,277.798,328.73,38.3,0.764702,272.779,470.724,10.0,0.864154,2186.0,0.514715,70.0136,5749.72
189-1-30dw,32568,985.74,593.961,1.88443,57.5307,1.13867,199.938,4.0,9.0,22.0,32.4499,91.98,14.52,1.11753,58.9482,75.7675,3.0,0.800075,121.0,0.444444,82.489,265.989
189-1-33dw,32569,762.133,589.312,2.0,93.0029,1.10758,217.271,4.0,3.0,10.0,21.4297,83.5147,9.95,1.31461,48.3391,52.7906,1.0,0.839101,63.0,0.333333,16.5781,184.204
189-1-34dw,32570,1278.38,527.81,2.03582,89.8289,1.062,168.731,3.0,9.0,21.0,59.2485,166.504,38.23,0.893588,151.919,216.292,4.0,0.844833,156.0,0.666667,64.6651,468.276
189-1-3dw,32554,7452.6,3268.92,1.70403,72.4534,1.03189,469.893,6.0,23.0,52.0,147.189,452.15,42.43,0.912314,269.756,333.88,5.0,0.885709,828.0,0.533597,68.9218,2471.8
189-1-4dw,32561,11234.5,9163.5,1.50759,78.8195,1.03029,1020.62,5.0,20.0,45.0,330.991,461.36,80.06,1.11126,279.129,382.872,6.0,0.888277,865.0,0.627778,72.9935,2891.22
189-1-5dw,32555,9214.95,3611.99,1.57428,79.6644,1.03565,441.518,4.0,24.0,52.0,174.52,453.32,25.33,0.959677,392.462,463.388,4.0,0.889138,912.0,0.432937,62.1937,2987.95
189-1-6dw,32549,11722.4,2920.04,1.72541,75.0983,1.04259,258.519,3.0,35.0,73.0,270.01,330.07,53.46,0.74417,201.63,315.422,9.0,0.858803,2061.0,0.404014,59.5867,4933.03
189-1-7dw,32550,6194.04,2085.05,1.78404,77.4445,1.04395,297.908,4.0,26.0,56.0,162.262,234.47,62.86,0.829634,167.237,249.984,6.0,0.864438,932.0,0.539977,71.4652,2313.8
189-1-8dw,32571,871.402,405.26,1.81247,101.415,1.09491,148.47,3.0,10.0,23.0,49.571,87.86,15.41,0.895923,67.7789,77.4545,4.0,0.850936,157.0,0.7,62.5599,295.004
149-3-6C-bob,52834,1908.43,1345.1,2.0,71.9184,1.01646,1552.15,5.0,11.0,27.0,158.141,303.731,57.5,0.328808,200.995,224.912,3.0,0.932169,193.0,0.30303,56.7905,1367.65
149-3-6,5161,9603.24,6280.0,1.68,59.22,1.02,1082.37,6.0,31.0,68.0,263.43,408.4,90.28,0.62,295.51,337.93,6.0,0.89,458.0,0.37,51.66,4807.97
149-3-7C-bob,52835,1296.94,799.279,2.0,64.791,1.01792,822.23,5.0,9.0,23.0,101.287,304.66,54.68,0.236869,184.575,209.396,3.0,0.912805,198.0,0.555556,63.988,1081.74
149-3-7,5162,7955.92,5007.57,1.76,75.12,1.02,1510.46,4.0,25.0,54.0,295.7,465.48,89.99,0.56,321.9,363.65,7.0,0.91,409.0,0.55,66.35,4218.18
149-3-8,5163,7427.83,5485.45,1.55,74.39,1.02,874.722,7.0,24.0,55.0,225.06,337.24,95.3,0.79,208.25,239.4,4.0,0.9,305.0,0.43,57.05,2888.05
149-3-9,5164,8931.31,6276.26,1.81,68.4,1.02,851.426,4.0,32.0,68.0,215.05,508.73,103.61,0.64,313.86,352.81,5.0,0.91,437.0,0.35,56.1,4263.99
151-1-5-5C,52836,1284.05,253.842,2.0,75.8514,1.03988,622.938,4.0,12.0,28.0,132.176,247.229,79.5,0.253348,160.471,199.236,5.0,0.849616,227.0,0.416667,67.4563,1429.34
151-1-5-7C,52837,2657.23,592.855,2.0,62.4909,1.03067,790.264,3.0,13.0,29.0,152.499,148.54,86.94,0.626731,166.114,205.332,4.0,0.885707,208.0,0.353846,43.6251,1308.63
151-2-10C-bob,52839,2410.73,905.109,2.0,73.4867,1.01688,591.148,5.0,24.0,53.0,321.22,229.545,85.02,0.197678,221.431,261.096,4.0,0.889422,422.0,0.359524,52.683,3214.15
151-2-4C-bob,52840,1771.17,631.315,2.0,75.1458,1.02146,657.905,5.0,23.0,51.0,173.079,345.6,108.55,0.193782,203.891,272.039,6.0,0.923585,349.0,0.458278,55.7316,2242.13
151-2-5C-bob,52841,1677.36,342.525,2.0,65.3809,1.01425,446.677,5.0,25.0,55.0,192.723,262.118,86.51,0.169126,203.222,226.434,6.0,0.942072,446.0,0.48127,56.5759,2763.38
151-2-6-4C,52842,800.196,431.057,2.0,72.049,1.02616,633.128,4.0,8.0,20.0,108.099,173.762,62.58,0.221898,143.972,156.587,3.0,0.881799,137.0,0.416667,60.4119,723.985
151-2-6-8C,52843,1005.74,511.982,2.0,65.0316,1.02709,1417.48,3.0,10.0,23.0,162.772,225.58,91.3,0.213282,212.909,268.047,4.0,0.914499,195.0,0.466667,51.351,1180.93
151-2-8C-bob,52844,1581.06,1088.38,2.0,63.268,1.02165,929.741,4.0,14.0,32.0,226.752,293.809,49.58,0.29,178.376,223.234,4.0,0.950009,188.0,0.566667,54.0479,1319.04
151-2-9C-bob,52845,1774.05,910.955,2.0,79.2209,1.02379,999.407,6.0,16.0,38.0,238.731,208.799,56.38,0.214981,171.117,205.508,4.0,0.9075,267.0,0.152083,60.2221,1758.88
154-1-10C,52846,3620.91,2189.38,1.02754,83.0474,1.03494,880.658,7.0,11.0,29.0,217.71,339.121,116.48,0.363022,219.468,342.31,2.0,0.847767,417.0,0.181818,54.169,2219.3
149-1-6,5141,9860.95,7408.5,1.72,68.55,1.01871,1433.22,6.0,35.0,76.0,246.79,373.12,100.88,0.66,285.07,324.62,6.0,0.91,401.0,0.41,61.53,4394.7
149-1-7,5142,7944.28,6100.99,1.61,62.2,1.02,1237.58,6.0,25.0,56.0,166.61,372.86,94.53,0.75,214.27,272.72,5.0,0.92,305.0,0.44,57.23,3032.36
149-1-8,5143,9253.75,5529.75,1.76,61.73,1.01704,1772.35,5.0,33.0,71.0,230.04,397.81,102.87,0.55,250.88,287.99,6.0,0.92,504.0,0.47,52.04,4803.22
149-1-9,5144,9327.44,6736.58,1.66,62.22,1.02,1628.69,6.0,29.0,64.0,233.85,368.38,120.13,0.7,308.28,341.44,5.0,0.91,412.0,0.34,52.65,4056.61
149-2-10,5146,9090.91,5570.87,1.69,71.98,1.02,1286.47,6.0,32.0,70.0,235.08,347.34,110.72,0.6,237.27,301.16,5.0,0.92,415.0,0.39,57.61,4388.47
149-2-1,5145,5580.14,2534.42,1.71,70.66,1.01196,975.142,5.0,27.0,59.0,278.22,325.41,116.99,0.63,232.91,292.75,7.0,0.95,186.0,0.36,60.04,3064.42
149-2-2,5147,10227.79,6190.65,1.7,61.98,1.01686,2807.49,6.0,36.0,78.0,281.15,480.33,113.89,0.65,291.96,356.06,5.0,0.94,271.0,0.35,56.99,5295.37
149-2-3,5148,3695.7,1969.2,1.52,71.44,1.02,1035.36,5.0,12.0,29.0,125.52,316.95,87.21,0.75,207.0,230.57,5.0,0.95,102.0,0.48,60.59,1674.0
149-2-5,5150,11090.6,7263.61,1.68,55.66,1.01118,2210.68,6.0,30.0,66.0,301.18,418.75,138.96,0.72,282.21,333.1,5.0,0.93,241.0,0.29,52.25,5280.1
149-2-6,5151,8102.64,5409.42,1.66,65.17,1.01292,1157.63,5.0,23.0,51.0,261.52,396.54,82.56,0.66,260.92,315.52,6.0,0.93,357.0,0.62,60.43,3899.09
149-2-7,5152,8232.83,4987.6,1.79,55.65,1.01499,1471.99,4.0,29.0,62.0,220.28,409.4,95.74,0.62,296.99,343.76,6.0,0.92,380.0,0.32,49.14,4307.25
149-2-8,5153,11816.3,7917.86,1.72,65.76,1.02,1969.63,7.0,42.0,91.0,231.41,407.2,98.66,0.61,287.52,308.56,5.0,0.91,483.0,0.35,56.7,5616.15
149-2-9,5154,8171.38,5883.04,1.59,66.51,1.02,1228.65,5.0,21.0,47.0,191.23,431.68,88.32,0.87,243.67,283.71,4.0,0.91,312.0,0.33,57.19,3102.44
149-3-10,5156,10101.9,5883.8,1.76,75.91,1.02,1854.32,6.0,34.0,74.0,227.57,473.23,111.8,0.61,317.24,347.14,7.0,0.9,499.0,0.44,62.75,5092.75
149-3-1,5155,7041.52,3578.85,1.58,64.22,1.01701,1614.98,7.0,28.0,63.0,234.05,350.37,129.41,0.67,223.71,287.99,5.0,0.94,197.0,0.36,51.33,3413.54
149-3-2,5157,8812.31,3943.78,1.54179,77.3797,1.01627,1397.12,8.0,31.0,70.0,230.162,443.54,115.95,0.68607,298.594,421.152,5.0,0.935476,229.0,0.347312,62.7211,4305.26
149-3-3,5158,6992.6,2833.28,1.77354,65.6941,1.0158,1364.64,6.0,25.0,56.0,219.592,468.872,82.53,0.711478,302.181,332.44,4.0,0.947293,203.0,0.344825,61.4317,3648.86
149-3-4,5159,8245.99,3103.66,1.74,67.53,1.01195,1169.47,5.0,29.0,63.0,269.03,380.67,116.72,0.69,240.5,306.59,6.0,0.95,215.0,0.42,67.06,3800.18
147-3-10,5126,4328.5,1812.5,1.33,72.75,1.01473,868.923,5.0,13.0,31.0,208.84,400.56,127.58,0.72,251.26,286.51,5.0,0.94,129.0,0.4,60.87,2270.42
147-3-1,5125,7395.98,4442.45,1.4,67.52,1.01208,1569.86,10.0,31.0,72.0,152.72,270.9,106.94,0.8,190.11,217.89,4.0,0.95,193.0,0.31,61.24,2943.85
147-3-2,5127,4474.53,2340.44,1.55,77.54,1.02,1212.63,5.0,17.0,39.0,212.53,356.3,107.52,0.66,254.62,286.05,6.0,0.92,140.0,0.47,72.4,2298.57
147-3-3,5128,4619.91,2184.31,1.44,78.79,1.02,863.154,5.0,14.0,33.0,262.94,356.68,92.6,0.75,277.23,321.3,4.0,0.94,117.0,0.46,74.5,2199.75
147-3-4,5129,7280.53,4196.81,1.52,57.68,1.01398,1302.28,5.0,20.0,45.0,195.97,357.49,106.89,0.96,325.04,360.43,5.0,0.95,146.0,0.48,55.68,2763.51
147-3-5,5130,7575.84,3924.08,1.42,54.02,1.0123,1778.78,6.0,18.0,42.0,227.24,461.46,81.5,0.94,272.99,311.51,3.0,0.94,137.0,0.27,49.48,3156.85
147-3-6,5131,4915.02,2430.71,1.64,65.31,1.01577,2470.76,5.0,22.0,49.0,250.78,301.09,104.3,0.64,249.2,293.71,4.0,0.95,137.0,0.3,69.35,2450.29
147-3-7,5132,8779.98,4368.09,1.68,73.02,1.01494,1666.82,5.0,29.0,63.0,227.42,554.24,99.15,0.72,342.54,376.54,7.0,0.93,212.0,0.39,60.57,4404.47
147-1-10,5106,7514.95,4104.87,1.61,73.61,1.02,1519.7,5.0,22.0,49.0,327.22,324.68,100.27,0.81,279.7,332.9,5.0,0.9,203.0,0.57,61.93,3092.53
147-1-1,5105,5497.05,3025.67,1.43,70.07,1.01541,1528.42,6.0,15.0,36.0,203.04,330.46,101.53,0.92,256.15,286.56,3.0,0.95,105.0,0.25,70.98,1965.56
147-1-2,5107,4040.66,2506.42,1.4759,71.8195,1.01852,1382.2,4.0,11.0,26.0,202.83,396.89,77.84,0.7772,274.729,341.352,4.0,0.927714,100.0,0.448485,65.3882,1746.19
147-1-3,5108,9845.48,5010.1,1.61,66.82,1.02,2142.22,7.0,27.0,61.0,217.51,433.67,103.39,0.65,326.84,390.94,4.0,0.92,263.0,0.37,60.01,4702.16
147-1-4,5109,4775.43,2222.79,1.41,72.93,1.01847,1015.37,6.0,13.0,32.0,312.3,197.09,91.44,0.78,231.23,281.11,4.0,0.94,148.0,0.41,68.78,2219.63
147-1-5,5110,7318.56,3764.08,1.52,74.79,1.02,1790.76,7.0,24.0,55.0,271.92,370.04,106.3,0.71,298.4,370.88,4.0,0.91,234.0,0.46,68.69,3371.23
147-1-6,5111,7010.26,3571.64,1.33,74.06,1.01684,1318.32,7.0,14.0,35.0,276.34,391.42,69.62,0.91,256.81,303.58,4.0,0.94,160.0,0.27,64.21,2753.03
147-1-7,5112,7219.73,3388.59,1.63,54.33,1.01352,1779.82,5.0,26.0,57.0,250.83,354.4,99.8,0.78,299.67,352.01,5.0,0.94,192.0,0.35,50.73,3253.9
147-1-8,5113,5842.73,2679.43,1.35,58.42,1.01613,1483.16,5.0,13.0,31.0,262.35,301.71,91.35,0.83,250.25,305.99,4.0,0.93,158.0,0.56,57.26,2272.71
52-8-4,3465,12341.0,5576.23,1.65,67.76,1.03,1185.38,7.0,26.0,59.0,316.47,422.97,114.9,0.76,270.8,342.48,5.0,0.88,603.0,0.31,52.08,4607.32
52-8-5,3466,9477.06,5141.85,1.44,63.12,1.04,1016.95,6.0,16.0,38.0,253.77,382.3,108.2,0.77,254.39,315.77,3.0,0.87,454.0,0.35,55.44,3362.69
52-8-6,3467,12362.2,5770.27,1.53,69.93,1.03,1517.22,10.0,30.0,70.0,207.51,399.2,100.82,0.8,251.83,293.42,4.0,0.85,590.0,0.44,56.81,4279.09
52-8-7,3468,11339.0,5801.17,1.69,60.47,1.03,1187.29,6.0,29.0,64.0,263.27,402.74,87.09,0.78,242.8,284.92,4.0,0.89,552.0,0.3,50.9,4145.1
52-8-8,3469,11729.3,6096.9,1.6,61.43,1.03,1290.12,6.0,23.0,52.0,328.57,476.12,93.93,0.77,310.28,350.61,4.0,0.89,556.0,0.38,53.76,4174.95
52-8-9,3470,11497.7,4708.66,1.67,72.34,1.03,1163.39,6.0,28.0,62.0,282.53,423.6,93.77,0.72,285.95,346.76,5.0,0.9,615.0,0.27,58.56,4523.06
6-1-10,3946,6891.77,3552.43,1.67,73.72,1.04,850.402,5.0,20.0,45.0,184.03,252.28,99.62,0.91,173.51,239.64,5.0,0.88,279.0,0.47,67.71,2151.96
6-1-1,3945,10158.29,4038.6,1.52,67.02,1.05,806.914,6.0,30.0,66.0,338.97,311.33,120.4,0.8,231.81,284.06,6.0,0.86,490.0,0.46,55.16,3839.0
6-1-2,3947,8136.02,3260.54,1.53,64.25,1.04,479.606,5.0,19.0,43.0,253.82,295.83,101.44,0.85,249.22,265.96,4.0,0.88,330.0,0.4,53.62,2809.88
6-1-3,3948,8584.62,3865.52,1.65,63.37,1.03,585.675,4.0,29.0,62.0,231.63,297.05,115.95,0.76,218.87,288.21,6.0,0.9,373.0,0.32,63.11,3093.74
6-1-4,3949,6756.1,3109.43,1.57,65.26,1.04,769.83,5.0,20.0,45.0,192.16,297.08,125.92,0.82,188.97,253.66,4.0,0.87,361.0,0.39,56.0,2413.12
6-1-5,3950,5970.51,1971.97,1.69,72.81,1.03,678.331,4.0,19.0,42.0,243.92,323.21,114.4,0.78,238.03,292.8,5.0,0.89,354.0,0.34,60.01,2407.69
6-1-6,3951,5873.43,2590.29,1.46,71.98,1.05,609.969,4.0,20.0,44.0,248.49,212.32,105.15,0.91,187.45,230.56,5.0,0.88,289.0,0.49,63.07,2007.97
6-1-7,3952,5781.15,2318.32,1.67,72.14,1.03,731.834,5.0,14.0,33.0,185.14,304.59,97.51,0.84,209.78,236.29,3.0,0.9,299.0,0.38,60.09,2014.38
6-1-8,3953,6294.21,2425.96,1.59,72.38,1.04,557.079,5.0,22.0,49.0,192.75,283.9,122.56,0.8,214.94,259.47,4.0,0.89,297.0,0.34,53.96,2267.85
6-1-9,3954,16059.4,8027.3,1.75,67.15,1.04,1422.77,6.0,39.0,84.0,340.6,456.54,102.5,0.9,310.79,334.64,6.0,0.87,645.0,0.39,50.8,5159.58
6-2-10,3956,13015.3,3814.15,1.67,64.8,1.04,799.58,7.0,34.0,75.0,283.58,412.52,102.09,0.72,264.02,315.76,6.0,0.87,703.0,0.47,46.83,5488.43
6-2-1,3955,10004.1,3057.13,1.62,62.06,1.03,800.913,7.0,32.0,71.0,204.2,322.98,104.17,0.72,209.69,279.08,5.0,0.87,524.0,0.44,52.8,4231.78
52-6-6,3447,9215.2,3661.57,1.63,74.45,1.04,1092.31,6.0,24.0,54.0,258.73,333.15,106.37,0.74,228.69,302.41,4.0,0.87,473.0,0.35,62.85,3568.02
52-6-7,3448,12674.5,6432.65,1.71,67.14,1.05,902.902,5.0,26.0,57.0,284.22,424.0,97.14,0.78,297.73,371.73,5.0,0.86,562.0,0.36,56.46,4549.93
52-6-8,3449,15348.0,5363.16,1.66,80.62,1.03,1210.07,7.0,35.0,77.0,347.5,401.32,132.37,0.69,280.87,356.2,5.0,0.86,814.0,0.32,58.14,6414.01
52-6-9,3450,14778.9,5868.14,1.64,66.48,1.05,1323.18,8.0,30.0,68.0,216.02,472.2,108.23,0.77,303.44,360.67,5.0,0.85,636.0,0.41,45.5,5462.75
52-7-10,3452,10934.4,6001.16,1.59,61.81,1.03,1437.93,7.0,22.0,51.0,279.72,450.32,100.54,0.79,282.46,322.88,4.0,0.89,483.0,0.28,51.3,3948.83
52-7-1,3451,9272.52,4282.54,1.58,67.53,1.03,1265.13,6.0,18.0,42.0,263.34,454.93,90.38,0.78,287.29,362.88,4.0,0.89,421.0,0.55,54.61,3281.86
52-7-2,3453,10539.9,4906.21,1.73,64.24,1.03,1311.47,5.0,27.0,59.0,232.33,389.84,107.53,0.73,255.43,302.13,4.0,0.88,498.0,0.33,45.3,3971.3
52-7-3,3454,12044.4,5134.46,1.56,61.4,1.03,1629.83,7.0,24.0,55.0,331.72,359.75,107.36,0.74,285.07,357.55,4.0,0.9,575.0,0.23,43.81,4641.72
52-7-4,3455,11832.0,6932.17,1.51,60.77,1.04,1263.48,7.0,22.0,51.0,250.76,446.99,103.7,0.8,295.09,322.65,4.0,0.88,514.0,0.22,55.86,3931.1
52-7-5,3456,17240.8,7079.63,1.64,65.72,1.04,1366.31,8.0,34.0,76.0,303.65,446.7,131.33,0.73,323.49,395.63,4.0,0.85,850.0,0.33,51.68,6746.81
52-7-6,3457,13998.1,6222.08,1.66,66.84,1.03,1033.14,8.0,37.0,82.0,298.74,351.37,116.31,0.75,250.53,321.47,5.0,0.88,677.0,0.38,58.37,5277.85
52-7-7,3458,13312.2,6564.16,1.6,68.14,1.04,1181.93,7.0,28.0,63.0,331.75,379.24,94.25,0.74,260.64,361.22,5.0,0.87,631.0,0.44,56.82,4804.47
52-7-8,3459,13302.5,5536.09,1.68,64.59,1.03,1279.22,6.0,28.0,62.0,324.25,449.53,99.99,0.74,302.77,363.31,4.0,0.88,646.0,0.25,47.38,5242.12
52-7-9,3460,12709.9,5391.17,1.59,61.05,1.03,1353.73,7.0,22.0,51.0,271.34,472.25,104.04,0.74,287.62,351.0,4.0,0.89,634.0,0.25,43.24,4898.7
52-8-10,3462,12644.3,5824.92,1.77,59.29,1.02,1111.88,6.0,30.0,66.0,188.8,422.19,115.46,0.75,252.15,285.83,5.0,0.91,560.0,0.45,47.31,4685.1
52-8-1,3461,11077.0,5860.96,1.78,67.45,1.03,1557.49,5.0,34.0,73.0,219.52,335.9,127.04,0.77,218.63,247.93,7.0,0.9,541.0,0.45,51.98,4078.56
52-8-2,3463,10787.5,5630.67,1.48,68.93,1.04,1234.87,8.0,24.0,56.0,226.75,400.3,112.42,0.81,289.95,354.59,4.0,0.89,496.0,0.42,58.13,3501.06
52-8-3,3464,12612.5,6523.11,1.63,64.73,1.03,1396.69,7.0,23.0,53.0,241.57,383.61,107.83,0.74,282.43,321.22,5.0,0.89,576.0,0.51,54.05,4579.13
52-4-8,3429,10219.7,3910.64,1.73,65.04,1.04,995.902,6.0,27.0,60.0,287.7,456.61,95.91,0.71,329.45,383.66,5.0,0.88,650.0,0.44,55.37,4107.1
52-4-9,3430,7712.54,3037.26,1.48,64.36,1.03,1019.32,6.0,16.0,38.0,206.15,387.11,89.82,0.74,238.24,272.92,3.0,0.88,445.0,0.33,45.68,2999.61
52-5-10,3432,14187.4,6408.7,1.7,71.03,1.03,1162.4,6.0,30.0,66.0,227.16,392.87,108.54,0.94,259.33,345.99,6.0,0.89,643.0,0.37,60.02,4470.41
52-5-1,3431,12232.3,4795.26,1.62,67.85,1.04,1155.0,8.0,31.0,70.0,271.11,418.27,94.89,0.75,295.78,374.15,5.0,0.85,585.0,0.41,56.75,4738.02
52-5-2,3433,13727.4,7386.83,1.56,73.22,1.04,1271.08,7.0,25.0,57.0,350.71,406.84,105.91,0.79,279.38,355.46,5.0,0.87,586.0,0.36,66.42,4644.62
52-5-3,3434,14106.5,6649.81,1.6,55.77,1.05,1385.11,8.0,30.0,68.0,305.55,365.51,100.39,0.76,242.33,287.53,4.0,0.85,677.0,0.38,50.84,5105.72
52-5-4,3435,10680.1,4158.93,1.56,68.4,1.03,707.355,8.0,18.0,44.0,318.45,450.38,99.75,0.78,308.53,340.81,3.0,0.88,452.0,0.27,48.78,3826.73
52-5-5,3436,9203.92,3591.25,1.69,62.19,1.02,918.918,5.0,24.0,53.0,331.38,427.72,91.91,0.72,295.08,365.86,5.0,0.89,521.0,0.37,52.34,3785.39
52-5-6,3437,10821.0,4142.04,1.55,64.8,1.03,979.386,7.0,24.0,55.0,297.5,358.56,104.96,0.74,298.52,402.38,4.0,0.88,571.0,0.2,53.2,4293.22
52-5-7,3438,10049.9,5912.41,1.36,58.57,1.04,1043.87,7.0,17.0,41.0,218.83,353.09,106.31,0.89,222.26,269.66,5.0,0.88,432.0,0.44,56.13,3126.62
52-5-8,3439,12231.1,4372.26,1.65,74.69,1.03,1023.84,8.0,36.0,80.0,350.5,400.69,105.05,0.71,259.74,358.01,6.0,0.88,717.0,0.45,60.12,5041.16
52-5-9,3440,14356.0,5842.3,1.6,72.76,1.04,1134.38,9.0,35.0,79.0,333.44,409.99,99.21,0.74,283.32,378.49,4.0,0.86,893.0,0.34,53.69,5519.15
