neuron_id,neuron_name,archive,age_scale,gender,age_classification,domain,attributes,min_age,max_age,primary_brain_region,secondary_brain_region,tertiary_brain_region,primary_cell_class,secondary_cell_class,tertiary_cell_class,brain_region,cell_class,neuron_volume,neuron_area,soma_radius,soma_area,soma_volume,soma_va_ratio,neurite_length,avg_stem_length,max_euc_distance,max_path_distance,avg_euc_distance,avg_path_distance,max_contraction,avg_contraction,number_stems,neuron_va_ratio,neurite_volume,neurite_area,neurite_va_ratio,neurite_fraction_V,neurite_fraction_A,neurite_radius_V,neurite_radius_A,neurite_irregularity,soma_neurite_va_ratio,soma_fraction_V,soma_fraction_A,pk_classic_nmo,bif_ampl_local_nmo,fractal_dim_nmo,n_stems_nmo,n_bifs_nmo,n_branch_nmo,width_nmo,height_nmo,depth_nmo,diameter_nmo,euc_distance_nmo,path_distance_nmo,branch_order_nmo,contraction_nmo,fragmentation_nmo,partition_asymmetry_nmo,bif_ampl_remote_nmo,neurite_length_nmo,hemisphere,lobe,gyrus,brodmann_area,layer
1734,4-S20-1,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",40013.918432,21563.377555000003,18.935,4505.473949282039,28437.049743218467,6.3116666666666665,2942.996329065036,490.499388177506,230.66886005700903,294.2374699022202,148.16018185603411,189.40823971537307,0.9544286584281528,0.7822266976277109,6,1.8556424349543408,11576.868688781531,17057.903605717962,0.6786806254961402,0.2893210448373198,0.791058987035297,1.1189888449249588,0.9224781053320452,0.0962595743066889,9.299906951156313,0.7106789551626801,0.2089410129647029,1.27064,70.317,1.00876,6.0,16.0,38.0,288.227,350.633,107.49,2.00278,230.669,294.237,5.0,0.874121,862.0,0.402083,58.9517,3056.61,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1760,7-S13-1,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",47224.123466000005,28436.537871,18.102,4117.778532468171,24846.675664912946,6.034,3914.673254704384,782.9346509408767,448.87098692163215,553.1652523455704,191.222682542674,252.5597546947424,0.9016471776077342,0.7571383761193315,5,1.6606847036101349,22377.44780108706,24318.759338531825,0.9201722624735688,0.4738562869715977,0.8551940974267637,1.3489087774274122,0.988703400453228,0.1540911620766617,6.557467819970635,0.5261437130284023,0.1448059025732363,1.32476,62.8389,1.06699,5.0,22.0,49.0,294.07,593.001,93.5,2.13906,458.621,553.165,8.0,0.825626,1042.0,0.331635,50.5734,4005.18,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1769,8-S11-B1,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",76228.985547,32787.670125,23.196,6761.391202148587,52279.07677501288,7.732000000000001,3565.360639224415,713.0721278448831,282.9235398477829,372.6548818351881,155.69752602822652,194.1722661985933,0.913770747592174,0.8018525460736186,5,2.324928403158381,23949.908771987124,26026.27892285141,0.920220245198356,0.3141837530714676,0.7937825049364166,1.4622622305973711,1.1617929741214847,0.1145056917764346,8.402336332356334,0.6858162469285324,0.2062174950635833,1.25918,67.2865,1.01008,5.0,27.0,59.0,325.51,428.76,88.44,2.28402,282.924,372.655,6.0,0.895374,970.0,0.429012,53.9639,3681.34,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1779,9-S2-B2,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",42692.497599,18588.73928,19.664,4859.074917663561,31849.616393645425,6.554666666666668,2033.4527516793569,406.6905503358713,232.3235291570787,302.6635701542826,141.87635393923506,174.7255980003741,0.9655267927106144,0.8119952403249537,5,2.2966860181278523,10842.881205354575,13729.66436233644,0.7897411705925631,0.2539762678491912,0.7386011582349999,1.3028078615986631,1.074597847652888,0.0959911945435764,8.29976568367144,0.7460237321508087,0.261398841765,1.12509,72.6592,1.0072,5.0,11.0,27.0,286.963,347.165,78.7,1.9007,232.324,302.664,3.0,0.902205,575.0,0.272727,61.3272,2131.77,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1789,B-S16-A1,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",132020.185546,48012.534508,27.95,9816.88013986392,91460.59996973215,9.316666666666665,4997.518470211546,832.9197450352576,1018.6145198749132,1165.8524755525618,216.17417443231705,273.4269817497909,0.8860834189570107,0.7906102501256986,6,2.749702487045385,40559.58557626783,38195.65436813608,1.06189005653229,0.3072226069712316,0.7955350568250422,1.6072913747465958,1.2164091505720989,0.1384290652176651,8.773664099550182,0.6927773930287684,0.2044649431749578,1.2682,76.4802,1.01834,6.0,30.0,66.0,303.483,1000.4,95.48,2.36111,1018.61,1165.85,7.0,0.867478,1350.0,0.369444,56.4421,5165.22,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1798,C-S2-B1,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",38626.676218,23468.055524,17.419,3812.907787913389,22139.013585887777,5.806333333333334,2778.495078218608,555.6990156437216,301.38872838910214,376.7156956905972,147.59396855216102,186.9410720638916,0.9339669021892008,0.7895213551664946,5,1.645925721391693,16487.662632112224,19655.14773608661,0.83884704676328,0.4268465280072165,0.8375277498378997,1.3743577442120287,1.1258662806072954,0.0993876793191323,6.921802199503794,0.5731534719927834,0.1624722501621003,1.35697,80.5149,1.01123,5.0,19.0,43.0,301.639,418.705,58.48,2.1333,301.389,376.716,5.0,0.871757,916.0,0.314787,64.5906,2865.59,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1807,C-S5-C6,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",44126.938053,24681.739705,19.062,4566.114466079734,29013.09131747064,6.354000000000001,2999.6366862405443,599.9273372481089,231.128156008739,352.992642114302,130.38955478192642,171.4348779191621,0.9085428425452768,0.7605777561985371,5,1.787837428820336,15113.84673552936,20115.625238920267,0.7513485937432695,0.3425083951525577,0.8150002989799485,1.2664214050113605,1.0672963178653152,0.0853252667167441,8.456793628033486,0.6574916048474422,0.1849997010200514,1.44691,75.9838,1.00997,5.0,23.0,51.0,326.509,323.382,103.14,1.99645,231.128,352.993,5.0,0.866766,1041.0,0.424431,61.8471,3094.95,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1816,D-S6-2,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",52607.172839,32952.453727,20.701,5385.084404856567,37158.87742164527,6.900333333333334,5610.5936806025975,701.3242100753247,281.46075285907983,347.43906001264475,157.29900461574562,195.27211072231137,0.9219542454526184,0.805537483227363,8,1.5964569216857942,15448.295417354726,27567.36932214344,0.5603833734307725,0.2936537849055866,0.8365801694322923,0.9361834028711618,0.7819997927898011,0.0897364206975893,12.313593979579004,0.7063462150944133,0.1634198305677076,1.33629,71.8853,1.01096,8.0,35.0,78.0,309.765,427.6,128.98,1.71421,281.461,347.439,5.0,0.891368,1464.0,0.331111,57.4965,5776.2,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1770,8-S5-A2,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",52488.848342000005,23243.061931,20.601,5333.18278094514,36622.966156750284,6.867000000000001,2366.709222295613,473.3418444591226,234.3787861560854,296.5325791956301,128.02062620917982,162.52587730547805,0.9531921521549526,0.7876938019448847,5,2.2582587654681583,15865.88218524972,17909.87915005486,0.8858732128966442,0.3022714859711318,0.7705473230344017,1.4607796988229105,1.2043920605273537,0.0961992927457932,7.75167360298226,0.6977285140288682,0.2294526769655983,1.29274,75.0586,1.00895,5.0,18.0,41.0,336.796,225.226,73.41,2.3873,234.379,296.533,4.0,0.89251,677.0,0.518519,65.7716,2469.71,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1771,8-S5-B1,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",76782.265447,40678.684387,21.858,6003.862082048392,43744.139129804586,7.286,5425.2324677441,1085.04649354882,714.8592192872666,802.4590458129458,238.66224194867576,287.9564051594165,0.9206183639132118,0.8288137984517109,5,1.8875306958436908,33038.12631719541,34674.82230495161,0.9527987202540767,0.4302832968636544,0.8524076633125556,1.3922704070445762,1.0172226542323466,0.155654215751703,7.646945619382326,0.5697167031363456,0.1475923366874444,1.20397,72.8733,1.0118,5.0,29.0,63.0,301.471,759.232,48.98,1.87337,714.859,802.459,9.0,0.852268,1517.0,0.545977,43.9848,5534.52,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1772,8-S7-A1,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",85033.38828500001,50146.566993,20.576,5320.246644875454,36489.79832165245,6.858666666666667,5122.090663385845,1024.418132677169,887.5702962019403,998.6623081586768,223.5198327021957,272.6481884111715,0.9300875984327294,0.8198104451187957,5,1.6956971011967756,48543.58996334756,44826.320348124544,1.0829260484990608,0.5708768160648575,0.8939060644845715,1.7368702576012427,1.39285517045277,0.1099186158839413,6.333458019753798,0.4291231839351425,0.1060939355154284,1.34494,70.4174,1.0106,5.0,31.0,67.0,347.996,980.728,87.95,2.79183,892.545,998.662,9.0,0.86176,1285.0,0.453149,52.8107,5224.97,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1773,8-S7-A2,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",58201.584823000005,31936.288387,19.096,4582.417723456426,29168.616282374627,6.365333333333332,2903.165729505772,414.7379613579674,253.09339461945663,358.60220988346003,127.0276305044746,168.1333735568383,0.9412074770145628,0.7555170506439182,7,1.822427957742628,29032.968540625377,27353.870663543574,1.061384288086134,0.4988346731264984,0.8565137667869461,1.78416440662604,1.4995712041353122,0.0866675141439731,5.997199510849336,0.5011653268735016,0.1434862332130538,1.30498,66.8251,1.00979,7.0,20.0,47.0,349.524,423.316,77.99,2.86013,261.692,358.602,4.0,0.854585,898.0,0.35,59.2392,3036.84,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1774,8-S8-B1,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",80579.59922999999,38828.723497000006,22.881,6578.99969462727,50178.03067092218,7.627000000000001,4638.419039248958,1159.6047598122395,493.30290359980654,580.0390627436267,202.77006860673723,256.0365648318448,0.8906653784469187,0.7919574641220052,4,2.0752574891169355,30401.56855907781,32249.723802372737,0.9426923698751506,0.3772861723015275,0.8305635853536216,1.4444019599429156,1.1065630149118764,0.1324357442619415,8.090656341060779,0.6227138276984725,0.1694364146463784,1.16606,71.3048,1.0062,4.0,26.0,56.0,375.9,613.675,58.49,2.06071,493.303,580.039,8.0,0.86583,1354.0,0.376282,54.607,4729.94,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1775,8-S8-B2,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",90476.60044,43866.165611,23.765,7097.174791158091,56221.452970624014,7.921666666666668,5008.003384918954,1252.0008462297385,527.1494033004305,633.8875359275818,204.04298811759185,254.83581244365843,0.9475693991377544,0.800684119555228,4,2.0625600432537423,34255.14746937598,36768.99081984192,0.9316314292447382,0.37860780912179,0.8382084530912731,1.475555935893978,1.1685229005836757,0.1161209836387937,8.503004963120086,0.62139219087821,0.1617915469087269,470.607,72.6214,1.04925,4.0,27.0,58.0,341.069,621.18,86.49,2.19012,527.149,633.888,9.0,0.84887,1198.0,0.520118,48.7952,5103.06,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1776,8-S8-B3,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",74064.283065,36987.066816000006,21.362,5734.475287223899,40833.28702855898,7.120666666666668,3991.831046894538,798.3662093789076,417.1671667329537,511.4776662080872,161.20573554204216,210.1823373386208,0.8734596463216714,0.7669804113098554,5,2.0024373231175225,33230.996036441014,31252.59152877611,1.063303694538204,0.4486777520991726,0.8449599878857316,1.6278360688888942,1.2460458290453351,0.1328482705284421,6.696738385508192,0.5513222479008274,0.1550400121142685,391.928,66.6818,1.01309,5.0,30.0,65.0,262.068,533.484,64.97,2.35883,417.167,511.478,11.0,0.867215,960.0,0.547401,58.0925,4098.64,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1778,9-S2-B1,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",31290.936806,16904.572309,17.435,3819.915600415673,22200.07616441576,5.8116666666666665,2055.025484883924,411.0050969767848,225.70893114806069,301.4933932658475,140.00101040286043,172.690659521,0.928793130920022,0.8107040113876898,5,1.8510339234871205,9090.86064158424,13084.656708584327,0.6947725755479763,0.2905269566694813,0.7740306273006418,1.1866399291334313,1.0133634882631894,0.0787618962316381,8.364847536019866,0.7094730433305186,0.2259693726993583,1.23488,73.1179,1.014,5.0,13.0,31.0,252.793,356.715,106.64,1.8179,225.709,301.493,3.0,0.870021,553.0,0.487179,58.2726,2142.2,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1780,9-S2-B4,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",28605.951246,21625.327984,16.293,3335.891978507052,18117.2293352718,5.431,3333.321426306099,666.6642852612198,260.4412770664435,322.8626596934034,149.64869260551703,187.059350606032,0.9838696915589118,0.8000064798722305,5,1.322798491988874,10488.721910728196,18289.43600549295,0.5734852571494315,0.3666622312444459,0.8457414388824444,1.00080104971894,0.8732593633680342,0.0680563366368843,9.470164982087514,0.6333377687555541,0.1542585611175557,1.39375,72.5882,1.00692,5.0,22.0,49.0,312.343,344.819,107.98,1.62688,260.441,322.863,5.0,0.881666,1049.0,0.415584,55.1624,3414.79,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1781,9-S2-C1,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",71431.98270800001,33644.341986,23.185,6754.979952958475,52204.73673644741,7.728333333333333,4171.400837552156,695.2334729253594,293.45517170429963,370.1418169200832,176.96316162823817,213.272127371042,0.9664051135860594,0.8297528786795707,6,2.1231499411617,19227.2459715526,26889.362033041525,0.7150502844926646,0.2691685886719653,0.7992238945921624,1.211274690478633,1.0259323068692237,0.0828454335379458,10.808097697376157,0.7308314113280346,0.2007761054078377,1.28547,68.3333,1.00387,6.0,24.0,54.0,363.489,480.035,94.47,1.90482,293.53,370.142,6.0,0.904685,1308.0,0.409722,49.7831,4310.51,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1782,9-S5-C1,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",35681.917398000005,21614.404518,18.098,4115.958922003211,24830.20819013804,6.032666666666667,2895.3849081262874,579.0769816252573,285.6757760118977,370.33456357029,173.90318372568595,221.246269253307,0.9264093899590432,0.7860163441968936,5,1.6508397151670262,10851.709207861968,17498.44559599679,0.6201527529019246,0.3041234888478895,0.8095733371430367,1.0922473110739526,0.9618631723924232,0.0634747447768739,9.72771085581348,0.6958765111521106,0.1904266628569633,1.37259,68.9739,1.00821,5.0,14.0,33.0,333.936,403.373,105.5,1.78277,285.676,370.335,4.0,0.865976,865.0,0.238095,46.4356,2985.87,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1783,9-S5-C2,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",20438.81887,15734.363829,14.464,2628.976416763941,12675.171630691217,4.8213333333333335,2372.162944896181,593.0407362240453,214.826996674068,284.52714183012426,124.342324283298,158.98602605848242,0.906589333551616,0.7820959323655219,4,1.2989923896592006,7763.647239308782,13105.38741223606,0.5924012007504735,0.379848135486157,0.8329149849758479,1.0206708268780345,0.8792765236803566,0.074420116513293,8.138628563253262,0.620151864513843,0.1670850150241521,47.6142,68.1744,1.00683,4.0,17.0,38.0,243.267,261.79,144.96,1.65472,214.827,284.527,4.0,0.878258,703.0,0.34902,59.362,2430.02,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1784,9-S6-C1,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",38835.880066000005,25574.890703,18.054,4095.969747063397,24649.545937827523,6.018,3514.371218679382,878.5928046698455,316.0868897945627,420.517058689584,183.1564601303189,250.73240741315823,0.9262503333047108,0.7304857876968119,4,1.5185159740074454,14186.334128172482,21478.920955936603,0.6604770396648577,0.3652893691108166,0.8398440957332056,1.1335386666065683,0.9727135324372452,0.0763560670665809,9.111596071611636,0.6347106308891833,0.1601559042667943,1.40311,69.3447,1.01272,4.0,17.0,38.0,323.454,407.542,171.62,1.89989,316.087,420.517,5.0,0.845955,894.0,0.443137,64.3822,3586.59,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1785,9-S7-B1,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",23630.704861,14407.429116999998,15.917,3183.701166651373,16891.657156529964,5.305666666666666,1931.1709472200475,386.2341894440095,229.56304123268623,282.52491061521283,123.83855409109086,152.48017820655042,0.8858936495729953,0.8121616563389539,5,1.6401749867446531,6739.047704470038,11223.727950348624,0.600428639600153,0.2851818320321087,0.7790236453154036,1.0539353450742086,0.924988948175756,0.0651598433241149,8.836465013061169,0.7148181679678912,0.2209763546845964,1.39241,79.2732,1.00554,5.0,14.0,33.0,159.251,364.588,65.01,1.73648,229.563,282.525,4.0,0.876356,636.0,0.380952,55.7772,2010.76,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1786,9-S7-C2,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",34134.943727,22453.062043,17.212,3722.824289898994,21359.083892580493,5.737333333333333,3046.273505229872,761.5683763074678,272.7563889260892,343.05916225004563,163.98377128038246,207.81115476037857,0.948461243443278,0.7890999473510828,4,1.5202801142057127,12775.859834419503,18730.23775310101,0.6820981133730838,0.3742751104732034,0.834195252176768,1.1554088407035388,0.978575928449837,0.0828651238798941,8.41130215851398,0.6257248895267966,0.1658047478232318,1.32582,76.0154,1.00318,4.0,18.0,40.0,333.34,368.51,102.99,1.83159,272.756,343.059,6.0,0.885988,804.0,0.493827,57.1097,3115.12,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1787,9-S8-C1,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",45763.511786,27409.758471,19.378,4718.758672587179,30480.035185798115,6.4593333333333325,3824.596381139564,764.9192762279127,298.1678689932904,368.95949337054014,146.1170790251677,183.59159813117645,0.944828384280059,0.7958810779606968,5,1.6696065320830389,15283.476600201888,22690.99979841282,0.6735479589255882,0.3339664287931115,0.8278438433676931,1.127829206438529,0.9442525228083192,0.0885952909284786,9.590012482016803,0.6660335712068886,0.172156156632307,1.30916,74.7675,1.01217,5.0,28.0,61.0,335.642,433.068,105.43,1.88387,298.168,368.96,6.0,0.904494,1079.0,0.394751,60.8052,3921.49,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1788,B-S13-B1,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",63849.412477,32366.783331,20.955,5518.044447371749,38543.54046489167,6.985,3425.4953247391577,570.9158874565262,327.5780462729455,469.5065804172368,164.70208518700022,205.0698420980836,0.9346954372621232,0.8031511776764534,6,1.9726832853311933,25305.87201210833,26848.738883628248,0.9425348476065398,0.3963368029615633,0.8295152041850657,1.5334655637507122,1.2474428087092475,0.1028522758513082,7.410866577228008,0.6036631970384366,0.1704847958149341,1.39336,61.4706,1.00907,6.0,19.0,44.0,412.686,445.676,71.81,2.34985,327.578,469.507,7.0,0.887254,999.0,0.406015,51.9924,3551.23,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1790,B-S16-B1,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",100042.139754,39915.352517,24.497,7541.116817886119,61578.24622925207,8.165666666666667,3602.9912878735,600.4985479789166,419.4213225385663,575.255071628162,165.1610050168326,216.3022848670905,0.9726677124192212,0.7635656975066988,6,2.5063574150169896,38463.89352474793,32374.23569911388,1.188101979680117,0.3844769176202073,0.811072273139155,1.843402106991142,1.4300671938002698,0.1262681501521771,6.872866813053521,0.6155230823797926,0.188927726860845,1.35709,70.7346,1.05087,6.0,23.0,52.0,453.556,502.821,98.95,2.80822,428.924,575.255,7.0,0.866601,949.0,0.428986,60.7406,3749.97,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1791,B-S19-B1,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",76357.091273,30932.080129,23.006,6651.078825674907,51004.90648782565,7.668666666666668,3437.105548305401,687.4211096610803,302.8925971363447,356.05506106778085,167.75605098451902,205.849003243517,0.9450725101321128,0.8149471133754559,5,2.468540458790947,25352.184785174344,24281.00130332509,1.0441161164841484,0.3320213533872383,0.7849779646911211,1.532273621119471,1.1243301453312164,0.1535582689974428,7.344649264192344,0.6679786466127616,0.2150220353088788,1.21202,76.0242,1.00998,5.0,20.0,45.0,363.458,467.942,48.98,2.12107,302.893,356.055,5.0,0.899554,1163.0,0.495833,56.2099,3552.14,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
1792,B-S4-B1,lewis,year,male/female,adult,"dendrites, soma, no axon","diameter, 3d, no angles",23,72,neocortex,frontal,inferior frontal gyrus,principal cell,pyramidal,magnopyramidal,"neocortex, frontal, inferior frontal gyrus","principal cell, pyramidal",54978.050216,28848.136893,20.101,5077.444572572316,34020.571117758715,6.700333333333334,3125.9614129820784,625.1922825964158,279.226577093864,348.7882817394967,157.24755836598874,191.017636264193,0.9470721010293228,0.8232096336303867,5,1.905774727148512,20957.47909824128,23770.692320427683,0.8816520282933104,0.3811972053556408,0.8239940211250052,1.4608404242516209,1.2102590799108854,0.0938120590229761,7.599748107315928,0.6188027946443592,0.1760059788749948,1.34394,71.6711,1.0063,5.0,21.0,47.0,286.93,403.24,74.74,2.23119,276.962,346.979,5.0,0.898756,888.0,0.547619,58.79,3228.91,"left, right",frontal lobe,inferior frontal gyrus,"BA44, BA45, BA47","1, 2, 3, 4, 5, 6"
